LDMC_trans,LMA_trans,CHL_trans,grt_trans,Model,AIC,BIC,AICc,R2,Singular_fit
cub,inv,sq,inv,Random Slope,1371.869114,1410.489779,1377.79504,1,TRUE
cub,inv,sq,inv,Random Slope + Intercept,1371.869114,1410.489779,1377.79504,1,TRUE
cub,inv,sq,inv_sqrt,Random Intercept,632.9962503,648.4445162,633.9295836,0.672598381,FALSE
cub,inv,sq,inv_sqrt,Random Slope,635.0834964,673.704161,641.0094223,0.999754434,TRUE
cub,inv,sq,inv_sqrt,Random Slope + Intercept,635.0834964,673.704161,641.0094223,0.999754434,TRUE
cub,inv,sq,sq,Random Intercept,-833.9759637,-818.5276979,-833.0426304,0.660218691,FALSE
cub,inv,sq,sq,Random Slope,-815.9970874,-777.3764227,-810.0711614,0.99999874,FALSE
cub,inv,sq,sq,Random Slope + Intercept,-815.9970874,-777.3764227,-810.0711614,0.99999874,FALSE
cub,inv,sq,cub,Random Intercept,-1260.159204,-1244.710938,-1259.22587,0.49166084,FALSE
cub,inv,sq,cub,Random Slope,-1265.743977,-1227.123312,-1259.818051,0.979725061,TRUE
cub,inv,sq,cub,Random Slope + Intercept,-1265.743977,-1227.123312,-1259.818051,0.979725061,TRUE
just,inv_sqrt,sq,just,Random Intercept,-439.7422031,-424.2939372,-438.8088698,0.85175582,FALSE
just,inv_sqrt,sq,just,Random Slope,-437.0495719,-398.4289072,-431.123646,0.886263312,TRUE
just,inv_sqrt,sq,just,Random Slope + Intercept,-437.0495719,-398.4289072,-431.123646,0.886263312,TRUE
log,log,cub,log,Random Intercept,259.1028237,274.5510895,260.036157,0.834983215,FALSE
just,inv_sqrt,sq,log,Random Slope,252.146832,290.7674966,258.0727579,0.949335192,TRUE
just,inv_sqrt,sq,log,Random Slope + Intercept,252.146832,290.7674966,258.0727579,0.949335192,TRUE
just,inv_sqrt,sq,sqrt,Random Intercept,-256.0954851,-240.6472193,-255.1621518,0.86901229,FALSE
just,inv_sqrt,sq,sqrt,Random Slope,-252.3683201,-213.7476554,-246.4423942,0.889725386,TRUE
just,inv_sqrt,sq,sqrt,Random Slope + Intercept,-252.3683201,-213.7476554,-246.4423942,0.889725386,TRUE
just,inv_sqrt,sq,inv,Random Intercept,1305.451038,1320.899304,1306.384372,0.622412972,FALSE
just,inv_sqrt,sq,inv,Random Slope,1298.814228,1337.434892,1304.740153,0.665199904,TRUE
just,inv_sqrt,sq,inv,Random Slope + Intercept,1298.814228,1337.434892,1304.740153,0.665199904,TRUE
just,inv_sqrt,sq,inv_sqrt,Random Intercept,606.1388739,621.5871398,607.0722073,0.765132615,FALSE
just,inv_sqrt,sq,inv_sqrt,Random Slope,598.476918,637.0975827,604.402844,0.931960031,TRUE
just,inv_sqrt,sq,inv_sqrt,Random Slope + Intercept,598.476918,637.0975827,604.402844,0.931960031,TRUE
just,inv_sqrt,sq,sq,Random Intercept,-855.6558006,-840.2075347,-854.7224673,0.766165393,FALSE
just,inv_sqrt,sq,sq,Random Slope,-860.1223409,-821.5016762,-854.196415,0.86426997,TRUE
just,inv_sqrt,sq,sq,Random Slope + Intercept,-860.1223409,-821.5016762,-854.196415,0.86426997,TRUE
just,inv_sqrt,sq,cub,Random Intercept,-1277.033087,-1261.584821,-1276.099754,0.625588333,FALSE
just,inv_sqrt,sq,cub,Random Slope,-1275.543546,-1236.922882,-1269.61762,0.999834787,TRUE
just,inv_sqrt,sq,cub,Random Slope + Intercept,-1275.543546,-1236.922882,-1269.61762,0.999834787,TRUE
log,inv_sqrt,sq,just,Random Intercept,-451.7418174,-436.2935515,-450.8084841,0.867146894,FALSE
log,inv_sqrt,sq,just,Random Slope,-442.1099216,-403.4892569,-436.1839957,0.904497754,TRUE
log,inv_sqrt,sq,just,Random Slope + Intercept,-442.1099216,-403.4892569,-436.1839957,0.904497754,TRUE
just,just,sq,log,Random Intercept,259.4112344,274.8595002,260.3445677,0.814735149,FALSE
log,inv_sqrt,sq,log,Random Slope,249.9106854,288.5313501,255.8366113,0.88529818,TRUE
log,inv_sqrt,sq,log,Random Slope + Intercept,249.9106854,288.5313501,255.8366113,0.88529818,TRUE
log,inv_sqrt,sq,sqrt,Random Intercept,-267.7047097,-252.2564438,-266.7713764,0.877365481,FALSE
log,inv_sqrt,sq,sqrt,Random Slope,-255.6873582,-217.0666935,-249.7614322,0.85272098,TRUE
log,inv_sqrt,sq,sqrt,Random Slope + Intercept,-255.6873582,-217.0666935,-249.7614322,0.85272098,TRUE
log,inv_sqrt,sq,inv,Random Intercept,1294.566863,1310.015128,1295.500196,0.651512362,FALSE
log,inv_sqrt,sq,inv,Random Slope,1301.228105,1339.84877,1307.154031,0.737035876,TRUE
log,inv_sqrt,sq,inv,Random Slope + Intercept,1301.228105,1339.84877,1307.154031,0.737035876,TRUE
log,inv_sqrt,sq,inv_sqrt,Random Intercept,595.2100619,610.6583277,596.1433952,0.777044306,FALSE
log,inv_sqrt,sq,inv_sqrt,Random Slope,602.2500063,640.870671,608.1759322,0.880504678,TRUE
log,inv_sqrt,sq,inv_sqrt,Random Slope + Intercept,602.2500063,640.870671,608.1759322,0.880504678,TRUE
log,inv_sqrt,sq,sq,Random Intercept,-867.0439765,-851.5957106,-866.1106432,0.809746179,FALSE
log,inv_sqrt,sq,sq,Random Slope,-864.1373683,-825.5167036,-858.2114424,0.961466281,TRUE
log,inv_sqrt,sq,sq,Random Slope + Intercept,-864.1373683,-825.5167036,-858.2114424,0.961466281,TRUE
log,inv_sqrt,sq,cub,Random Intercept,-1286.671977,-1271.223711,-1285.738644,0.717458148,FALSE
log,inv_sqrt,sq,cub,Random Slope,-1287.536731,-1248.916066,-1281.610805,0.842229977,TRUE
log,inv_sqrt,sq,cub,Random Slope + Intercept,-1287.536731,-1248.916066,-1281.610805,0.842229977,TRUE
sqrt,inv_sqrt,sq,just,Random Intercept,-447.2660649,-431.817799,-446.3327316,0.861746248,FALSE
sqrt,inv_sqrt,sq,just,Random Slope,-441.8361534,-403.2154888,-435.9102275,0.920001471,TRUE
sqrt,inv_sqrt,sq,just,Random Slope + Intercept,-441.8361534,-403.2154888,-435.9102275,0.920001471,TRUE
inv,sq,cub,log,Random Intercept,259.6088597,275.0571256,260.542193,0.74905763,FALSE
sqrt,inv_sqrt,sq,log,Random Slope,249.7581192,288.3787839,255.6840452,0.882892269,TRUE
sqrt,inv_sqrt,sq,log,Random Slope + Intercept,249.7581192,288.3787839,255.6840452,0.882892269,TRUE
sqrt,inv_sqrt,sq,sqrt,Random Intercept,-263.5446651,-248.0963993,-262.6113318,0.875566617,FALSE
sqrt,inv_sqrt,sq,sqrt,Random Slope,-252.903253,-214.2825883,-246.9773271,0.953818443,TRUE
sqrt,inv_sqrt,sq,sqrt,Random Slope + Intercept,-252.903253,-214.2825883,-246.9773271,0.953818443,TRUE
sqrt,inv_sqrt,sq,inv,Random Intercept,1298.501684,1313.94995,1299.435017,0.643214366,FALSE
sqrt,inv_sqrt,sq,inv,Random Slope,1299.397614,1338.018278,1305.32354,0.726936394,TRUE
sqrt,inv_sqrt,sq,inv,Random Slope + Intercept,1299.397614,1338.018278,1305.32354,0.726936394,TRUE
sqrt,inv_sqrt,sq,inv_sqrt,Random Intercept,599.0638053,614.5120712,599.9971387,0.775666778,FALSE
sqrt,inv_sqrt,sq,inv_sqrt,Random Slope,599.430235,638.0508997,605.356161,0.80908831,TRUE
sqrt,inv_sqrt,sq,inv_sqrt,Random Slope + Intercept,599.430235,638.0508997,605.356161,0.80908831,TRUE
sqrt,inv_sqrt,sq,sq,Random Intercept,-862.665069,-847.2168032,-861.7317357,0.790950715,FALSE
sqrt,inv_sqrt,sq,sq,Random Slope,-862.9682535,-824.3475888,-857.0423275,0.940831044,TRUE
sqrt,inv_sqrt,sq,sq,Random Slope + Intercept,-862.9682535,-824.3475888,-857.0423275,0.940831044,TRUE
sqrt,inv_sqrt,sq,cub,Random Intercept,-1283.025143,-1267.576877,-1282.09181,0.675429228,FALSE
sqrt,inv_sqrt,sq,cub,Random Slope,-1286.12694,-1247.506276,-1280.201014,0.951622141,TRUE
sqrt,inv_sqrt,sq,cub,Random Slope + Intercept,-1286.12694,-1247.506276,-1280.201014,0.951622141,TRUE
inv,inv_sqrt,sq,just,Random Intercept,-462.1830985,-446.7348326,-461.2497652,0.864751654,FALSE
inv,inv_sqrt,sq,just,Random Slope,-447.7089333,-409.0882686,-441.7830074,0.932370029,TRUE
inv,inv_sqrt,sq,just,Random Slope + Intercept,-447.7089333,-409.0882686,-441.7830074,0.932370029,TRUE
cub,just,sqrt,log,Random Intercept,259.9101175,275.3583834,260.8434508,0.775682613,FALSE
inv,inv_sqrt,sq,log,Random Slope,248.4372312,287.0578959,254.3631571,0.81731383,TRUE
inv,inv_sqrt,sq,log,Random Slope + Intercept,248.4372312,287.0578959,254.3631571,0.81731383,TRUE
inv,inv_sqrt,sq,sqrt,Random Intercept,-276.9994093,-261.5511434,-276.066076,0.867240351,FALSE
inv,inv_sqrt,sq,sqrt,Random Slope,-258.0312579,-219.4105932,-252.105332,0.943329767,TRUE
inv,inv_sqrt,sq,sqrt,Random Slope + Intercept,-258.0312579,-219.4105932,-252.105332,0.943329767,TRUE
inv,inv_sqrt,sq,inv,Random Intercept,1284.863956,1300.312222,1285.797289,0.63177613,FALSE
inv,inv_sqrt,sq,inv,Random Slope,1296.954056,1335.57472,1302.879982,0.78440315,TRUE
inv,inv_sqrt,sq,inv,Random Slope + Intercept,1296.954056,1335.57472,1302.879982,0.78440315,TRUE
inv,inv_sqrt,sq,inv_sqrt,Random Intercept,586.1967931,601.645059,587.1301265,0.753436697,FALSE
inv,inv_sqrt,sq,inv_sqrt,Random Slope,600.2594736,638.8801383,606.1853995,0.830796098,TRUE
inv,inv_sqrt,sq,inv_sqrt,Random Slope + Intercept,600.2594736,638.8801383,606.1853995,0.830796098,TRUE
inv,inv_sqrt,sq,sq,Random Intercept,-878.4227596,-862.9744938,-877.4894263,0.828605963,FALSE
inv,inv_sqrt,sq,sq,Random Slope,-876.9446986,-838.3240339,-871.0187727,0.887679416,TRUE
inv,inv_sqrt,sq,sq,Random Slope + Intercept,-876.9446986,-838.3240339,-871.0187727,0.887679416,TRUE
inv,inv_sqrt,sq,cub,Random Intercept,-1297.533078,-1282.084812,-1296.599744,0.76947137,FALSE
inv,inv_sqrt,sq,cub,Random Slope,-1297.110807,-1258.490143,-1291.184882,0.963611101,TRUE
inv,inv_sqrt,sq,cub,Random Slope + Intercept,-1297.110807,-1258.490143,-1291.184882,0.963611101,TRUE
inv_sqrt,inv_sqrt,sq,just,Random Intercept,-458.5779306,-443.1296647,-457.6445972,0.868016113,FALSE
inv_sqrt,inv_sqrt,sq,just,Random Slope,-443.1597909,-404.5391263,-437.233865,0.917020919,TRUE
inv_sqrt,inv_sqrt,sq,just,Random Slope + Intercept,-443.1597909,-404.5391263,-437.233865,0.917020919,TRUE
cub,sq,log,log,Random Intercept,259.9183179,275.3665838,260.8516512,0.755009916,FALSE
inv_sqrt,inv_sqrt,sq,log,Random Slope,251.1668424,289.7875071,257.0927683,0.829476729,TRUE
inv_sqrt,inv_sqrt,sq,log,Random Slope + Intercept,251.1668424,289.7875071,257.0927683,0.829476729,TRUE
inv_sqrt,inv_sqrt,sq,sqrt,Random Intercept,-274.0249031,-258.5766372,-273.0915698,0.87444814,FALSE
inv_sqrt,inv_sqrt,sq,sqrt,Random Slope,-256.9077364,-218.2870717,-250.9818105,0.905595537,TRUE
inv_sqrt,inv_sqrt,sq,sqrt,Random Slope + Intercept,-256.9077364,-218.2870717,-250.9818105,0.905595537,TRUE
inv_sqrt,inv_sqrt,sq,inv,Random Intercept,1288.171972,1303.620238,1289.105305,0.647203376,FALSE
inv_sqrt,inv_sqrt,sq,inv,Random Slope,1300.567575,1339.18824,1306.493501,0.771142928,TRUE
inv_sqrt,inv_sqrt,sq,inv,Random Slope + Intercept,1300.567575,1339.18824,1306.493501,0.771142928,TRUE
inv_sqrt,inv_sqrt,sq,inv_sqrt,Random Intercept,589.0905198,604.5387857,590.0238532,0.769332105,FALSE
inv_sqrt,inv_sqrt,sq,inv_sqrt,Random Slope,603.0130525,641.6337172,608.9389784,0.828255309,TRUE
inv_sqrt,inv_sqrt,sq,inv_sqrt,Random Slope + Intercept,603.0130525,641.6337172,608.9389784,0.828255309,TRUE
inv_sqrt,inv_sqrt,sq,sq,Random Intercept,-874.1919713,-858.7437055,-873.258638,0.822109835,FALSE
inv_sqrt,inv_sqrt,sq,sq,Random Slope,-871.6918478,-833.0711831,-865.7659219,0.82504242,TRUE
inv_sqrt,inv_sqrt,sq,sq,Random Slope + Intercept,-871.6918478,-833.0711831,-865.7659219,0.82504242,TRUE
inv_sqrt,inv_sqrt,sq,cub,Random Intercept,-1293.410898,-1277.962632,-1292.477565,0.748698846,FALSE
inv_sqrt,inv_sqrt,sq,cub,Random Slope,-1299.431982,-1260.811318,-1293.506057,0.793666005,TRUE
inv_sqrt,inv_sqrt,sq,cub,Random Slope + Intercept,-1299.431982,-1260.811318,-1293.506057,0.793666005,TRUE
sq,inv_sqrt,sq,just,Random Intercept,-425.9395733,-410.4913074,-425.0062399,0.820523108,FALSE
sq,inv_sqrt,sq,just,Random Slope,-417.6281586,-379.0074939,-411.7022327,0.986494005,TRUE
sq,inv_sqrt,sq,just,Random Slope + Intercept,-417.6281586,-379.0074939,-411.7022327,0.986494005,TRUE
log,sqrt,cub,log,Random Intercept,260.0845779,275.5328438,261.0179112,0.820485904,FALSE
sq,inv_sqrt,sq,log,Random Slope,259.0677433,297.688408,264.9936692,0.899870124,TRUE
sq,inv_sqrt,sq,log,Random Slope + Intercept,259.0677433,297.688408,264.9936692,0.899870124,TRUE
sq,inv_sqrt,sq,sqrt,Random Intercept,-241.8284899,-226.380224,-240.8951566,0.843559028,FALSE
sq,inv_sqrt,sq,sqrt,Random Slope,-241.513146,-202.8924813,-235.58722,0.856872798,TRUE
sq,inv_sqrt,sq,sqrt,Random Slope + Intercept,-241.513146,-202.8924813,-235.58722,0.856872798,TRUE
sq,inv_sqrt,sq,inv,Random Intercept,1318.240619,1333.688885,1319.173953,0.553189284,FALSE
sq,inv_sqrt,sq,inv,Random Slope,1317.207468,1355.828133,1323.133394,0.791034149,TRUE
sq,inv_sqrt,sq,inv,Random Slope + Intercept,1317.207468,1355.828133,1323.133394,0.791034149,TRUE
sq,inv_sqrt,sq,inv_sqrt,Random Intercept,619.6334406,635.0817065,620.5667739,0.720740785,FALSE
sq,inv_sqrt,sq,inv_sqrt,Random Slope,610.2111485,648.8318132,616.1370745,0.932691931,TRUE
sq,inv_sqrt,sq,inv_sqrt,Random Slope + Intercept,610.2111485,648.8318132,616.1370745,0.932691931,TRUE
sq,inv_sqrt,sq,sq,Random Intercept,-843.7845209,-828.336255,-842.8511876,0.706870311,FALSE
sq,inv_sqrt,sq,sq,Random Slope,-853.8313874,-815.2107227,-847.9054614,0.765504107,TRUE
sq,inv_sqrt,sq,sq,Random Slope + Intercept,-853.8313874,-815.2107227,-847.9054614,0.765504107,TRUE
sq,inv_sqrt,sq,cub,Random Intercept,-1267.690389,-1252.242124,-1266.757056,0.531972004,FALSE
sq,inv_sqrt,sq,cub,Random Slope,-1276.642359,-1238.021694,-1270.716433,0.989300086,TRUE
sq,inv_sqrt,sq,cub,Random Slope + Intercept,-1276.642359,-1238.021694,-1270.716433,0.989300086,TRUE
cub,inv_sqrt,sq,just,Random Intercept,-413.2600936,-397.8118277,-412.3267603,0.782478126,FALSE
cub,inv_sqrt,sq,just,Random Slope,-409.3051687,-370.6845041,-403.3792428,0.868227717,TRUE
cub,inv_sqrt,sq,just,Random Slope + Intercept,-409.3051687,-370.6845041,-403.3792428,0.868227717,TRUE
cub,cub,inv_sqrt,log,Random Intercept,260.4533353,275.9016012,261.3866687,0.720532165,FALSE
cub,inv_sqrt,sq,log,Random Slope,294.3400732,332.9607379,300.2659992,0.999954302,TRUE
cub,inv_sqrt,sq,log,Random Slope + Intercept,294.3400732,332.9607379,300.2659992,0.999954302,TRUE
cub,inv_sqrt,sq,sqrt,Random Intercept,-228.2860128,-212.8377469,-227.3526794,0.808252167,FALSE
cub,inv_sqrt,sq,sqrt,Random Slope,-207.2781764,-168.6575118,-201.3522505,0.99997771,TRUE
cub,inv_sqrt,sq,sqrt,Random Slope + Intercept,-207.2781764,-168.6575118,-201.3522505,0.99997771,TRUE
cub,inv_sqrt,sq,inv,Random Intercept,1330.2686,1345.716866,1331.201934,0.476232566,FALSE
cub,inv_sqrt,sq,inv,Random Slope,1347.04906,1385.669725,1352.974986,0.999578635,TRUE
cub,inv_sqrt,sq,inv,Random Slope + Intercept,1347.04906,1385.669725,1352.974986,0.999578635,TRUE
cub,inv_sqrt,sq,inv_sqrt,Random Intercept,632.5562659,648.0045318,633.4895993,0.659746944,FALSE
cub,inv_sqrt,sq,inv_sqrt,Random Slope,643.2482715,681.8689362,649.1741974,0.999956807,TRUE
cub,inv_sqrt,sq,inv_sqrt,Random Slope + Intercept,643.2482715,681.8689362,649.1741974,0.999956807,TRUE
cub,inv_sqrt,sq,sq,Random Intercept,-833.4531989,-818.004933,-832.5198656,0.653927043,FALSE
cub,inv_sqrt,sq,sq,Random Slope,-827.8535992,-789.2329345,-821.9276732,0.999499452,TRUE
cub,inv_sqrt,sq,sq,Random Slope + Intercept,-827.8535992,-789.2329345,-821.9276732,0.999499452,TRUE
cub,inv_sqrt,sq,cub,Random Intercept,-1259.923374,-1244.475108,-1258.990041,0.48598001,FALSE
cub,inv_sqrt,sq,cub,Random Slope,-1260.607391,-1221.986726,-1254.681465,0.998435341,TRUE
cub,inv_sqrt,sq,cub,Random Slope + Intercept,-1260.607391,-1221.986726,-1254.681465,0.998435341,TRUE
just,sq,sq,just,Random Intercept,-421.1177209,-405.669455,-420.1843875,0.777088199,FALSE
just,sq,sq,just,Random Slope,-428.6785574,-390.0578927,-422.7526315,0.960426384,TRUE
just,sq,sq,just,Random Slope + Intercept,-428.6785574,-390.0578927,-422.7526315,0.960426384,TRUE
sq,sq,just,log,Random Intercept,260.7035743,276.1518402,261.6369076,0.77866065,FALSE
just,sq,sq,log,Random Slope,267.6478629,306.2685276,273.5737889,0.806334538,TRUE
just,sq,sq,log,Random Slope + Intercept,267.6478629,306.2685276,273.5737889,0.806334538,TRUE
just,sq,sq,sqrt,Random Intercept,-238.1910244,-222.7427585,-237.2576911,0.802247874,FALSE
just,sq,sq,sqrt,Random Slope,-239.5580451,-200.9373804,-233.6321192,0.960100363,TRUE
just,sq,sq,sqrt,Random Slope + Intercept,-239.5580451,-200.9373804,-233.6321192,0.960100363,TRUE
just,sq,sq,inv,Random Intercept,1313.808926,1329.257192,1314.74226,0.533521098,FALSE
just,sq,sq,inv,Random Slope,1311.747132,1350.367796,1317.673057,0.535007983,TRUE
just,sq,sq,inv,Random Slope + Intercept,1311.747132,1350.367796,1317.673057,0.535007983,TRUE
just,sq,sq,inv_sqrt,Random Intercept,614.4624532,629.9107191,615.3957865,0.687340467,FALSE
just,sq,sq,inv_sqrt,Random Slope,607.4645452,646.0852099,613.3904711,0.868774973,TRUE
just,sq,sq,inv_sqrt,Random Slope + Intercept,607.4645452,646.0852099,613.3904711,0.868774973,TRUE
just,sq,sq,sq,Random Intercept,-839.8021877,-824.3539218,-838.8688544,0.667209389,FALSE
just,sq,sq,sq,Random Slope,-859.9628326,-821.342168,-854.0369067,0.986089664,TRUE
just,sq,sq,sq,Random Slope + Intercept,-859.9628326,-821.342168,-854.0369067,0.986089664,TRUE
just,sq,sq,cub,Random Intercept,-1264.067513,-1248.619247,-1263.134179,0.512217428,FALSE
just,sq,sq,cub,Random Slope,-1284.927122,-1246.306457,-1279.001196,0.999749552,TRUE
just,sq,sq,cub,Random Slope + Intercept,-1284.927122,-1246.306457,-1279.001196,0.999749552,TRUE
log,sq,sq,just,Random Intercept,-431.6091315,-416.1608656,-430.6757981,0.792612362,FALSE
log,sq,sq,just,Random Slope,-430.4058473,-391.7851826,-424.4799213,0.985310621,TRUE
log,sq,sq,just,Random Slope + Intercept,-430.4058473,-391.7851826,-424.4799213,0.985310621,TRUE
sqrt,cub,sq,log,Random Intercept,261.4621907,276.9104565,262.395524,0.764295432,FALSE
log,sq,sq,log,Random Slope,264.5926469,303.2133115,270.5185728,0.939046212,TRUE
log,sq,sq,log,Random Slope + Intercept,264.5926469,303.2133115,270.5185728,0.939046212,TRUE
log,sq,sq,sqrt,Random Intercept,-248.5596038,-233.111338,-247.6262705,0.808538577,FALSE
log,sq,sq,sqrt,Random Slope,-242.4340068,-203.8133421,-236.5080809,0.969364392,TRUE
log,sq,sq,sqrt,Random Slope + Intercept,-242.4340068,-203.8133421,-236.5080809,0.969364392,TRUE
log,sq,sq,inv,Random Intercept,1303.381058,1318.829324,1304.314391,0.559484978,FALSE
log,sq,sq,inv,Random Slope,1311.213792,1349.834457,1317.139718,0.835623381,TRUE
log,sq,sq,inv,Random Slope + Intercept,1311.213792,1349.834457,1317.139718,0.835623381,TRUE
log,sq,sq,inv_sqrt,Random Intercept,604.1398052,619.588071,605.0731385,0.696602956,FALSE
log,sq,sq,inv_sqrt,Random Slope,610.7928625,649.4135272,616.7187885,0.907132165,TRUE
log,sq,sq,inv_sqrt,Random Slope + Intercept,610.7928625,649.4135272,616.7187885,0.907132165,TRUE
log,sq,sq,sq,Random Intercept,-849.4998886,-834.0516228,-848.5665553,0.716446264,FALSE
log,sq,sq,sq,Random Slope,-866.209267,-827.5886023,-860.2833411,0.97905484,TRUE
log,sq,sq,sq,Random Slope + Intercept,-866.209267,-827.5886023,-860.2833411,0.97905484,TRUE
log,sq,sq,cub,Random Intercept,-1272.086279,-1256.638013,-1271.152946,0.605296376,FALSE
log,sq,sq,cub,Random Slope,-1305.145937,-1266.525272,-1299.220011,0.982250078,TRUE
log,sq,sq,cub,Random Slope + Intercept,-1305.145937,-1266.525272,-1299.220011,0.982250078,TRUE
sqrt,sq,sq,just,Random Intercept,-427.8095625,-412.3612967,-426.8762292,0.787073009,FALSE
sqrt,sq,sq,just,Random Slope,-431.1586786,-392.5380139,-425.2327527,0.940364921,TRUE
sqrt,sq,sq,just,Random Slope + Intercept,-431.1586786,-392.5380139,-425.2327527,0.940364921,TRUE
cub,inv,just,log,Random Intercept,261.9092276,277.3574935,262.8425609,0.806599321,FALSE
sqrt,sq,sq,log,Random Slope,261.9557342,300.5763989,267.8816601,0.923038044,TRUE
sqrt,sq,sq,log,Random Slope + Intercept,261.9557342,300.5763989,267.8816601,0.923038044,TRUE
sqrt,sq,sq,sqrt,Random Intercept,-244.8845464,-229.4362805,-243.9512131,0.807825993,FALSE
sqrt,sq,sq,sqrt,Random Slope,-239.689172,-201.0685073,-233.7632461,0.813131282,TRUE
sqrt,sq,sq,sqrt,Random Slope + Intercept,-239.689172,-201.0685073,-233.7632461,0.813131282,TRUE
sqrt,sq,sq,inv,Random Intercept,1307.139291,1322.587557,1308.072624,0.551544482,FALSE
sqrt,sq,sq,inv,Random Slope,1314.075866,1352.696531,1320.001792,0.39981412,TRUE
sqrt,sq,sq,inv,Random Slope + Intercept,1314.075866,1352.696531,1320.001792,0.39981412,TRUE
sqrt,sq,sq,inv_sqrt,Random Intercept,607.7933536,623.2416195,608.726687,0.696061284,FALSE
sqrt,sq,sq,inv_sqrt,Random Slope,614.8006498,653.4213145,620.7265757,0.974628469,TRUE
sqrt,sq,sq,inv_sqrt,Random Slope + Intercept,614.8006498,653.4213145,620.7265757,0.974628469,TRUE
sqrt,sq,sq,sq,Random Intercept,-845.9736207,-830.5253548,-845.0402874,0.694019972,FALSE
sqrt,sq,sq,sq,Random Slope,-861.2971041,-822.6764394,-855.3711781,0.993894768,TRUE
sqrt,sq,sq,sq,Random Slope + Intercept,-861.2971041,-822.6764394,-855.3711781,0.993894768,TRUE
sqrt,sq,sq,cub,Random Intercept,-1269.289226,-1253.84096,-1268.355892,0.559191527,FALSE
sqrt,sq,sq,cub,Random Slope,-1302.983819,-1264.363154,-1297.057893,0.989758446,TRUE
sqrt,sq,sq,cub,Random Slope + Intercept,-1302.983819,-1264.363154,-1297.057893,0.989758446,TRUE
inv,sq,sq,just,Random Intercept,-441.4554469,-426.007181,-440.5221136,0.790783639,FALSE
inv,sq,sq,just,Random Slope,-439.4210008,-400.8003361,-433.4950748,0.897518219,TRUE
inv,sq,sq,just,Random Slope + Intercept,-439.4210008,-400.8003361,-433.4950748,0.897518219,TRUE
cub,inv_sqrt,just,log,Random Intercept,262.3743224,277.8225883,263.3076557,0.798690751,FALSE
inv,sq,sq,log,Random Slope,254.5356751,293.1563398,260.461601,0.86460187,TRUE
inv,sq,sq,log,Random Slope + Intercept,254.5356751,293.1563398,260.461601,0.86460187,TRUE
inv,sq,sq,sqrt,Random Intercept,-257.8990699,-242.450804,-256.9657366,0.796601191,FALSE
inv,sq,sq,sqrt,Random Slope,-249.4947225,-210.8740578,-243.5687966,0.7966977,TRUE
inv,sq,sq,sqrt,Random Slope + Intercept,-249.4947225,-210.8740578,-243.5687966,0.7966977,TRUE
inv,sq,sq,inv,Random Intercept,1293.63189,1309.080156,1294.565223,0.545830542,FALSE
